area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
1;010150027703;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;132,649115693762;202102
1;010150027703;3;3;2;2;3;3;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;203,699276865994;202102
1;010150027703;2;2;1;1;2;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;118,65645305339;202102
1;010150027703;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;2713;140,761223280091;202102
1;010150028703;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1;2713;189,939215158775;202102
1;010150028703;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;165,36864421802;202102
1;010150028703;3;3;3;3;2;3;2;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;165,36864421802;202102
1;010150028703;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2713;142,562887338889;202102
1;010150028703;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;182,366301567448;202102
1;010150028703;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;2713;165,36864421802;202102
1;010150028703;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;177,959728459103;202102
1;010150029102;2;3;1;2;2;2;2;2;2;2;3;3;3;3;1;3;2;2;2;3;3;3;3;2711;185,344403308731;202102
1;010150029102;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;1;3;3;2711;159,783817619985;202102
1;010150029102;3;2;2;2;3;2;2;2;1;2;3;3;2;3;3;3;2;2;2;3;3;3;2;2711;472,092703099864;202102
1;010150029102;2;3;2;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2711;202,471391708649;202102
1;010150029102;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;185,344403308731;202102
1;010150029102;3;2;3;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;2711;185,344403308731;202102
1;010150029102;3;2;2;2;2;2;2;2;2;1;2;3;3;2;3;3;2;2;2;3;3;3;3;2711;240,19023022126;202102
1;010150029501;2;3;3;2;3;2;3;2;3;3;2;3;2;3;3;3;2;2;2;2;3;2;3;2711;108,459318626899;202102
1;010150029501;2;3;2;3;2;3;2;2;3;2;2;3;2;3;3;2;2;2;2;2;3;3;3;2711;223,321156424653;202102
1;010150029501;2;3;2;3;3;2;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;240,521115691927;202102
1;010150029501;3;3;3;2;3;2;3;3;2;2;3;2;3;3;2;3;2;2;2;2;3;3;3;2711;145,935260686312;202102
1;010150029501;2;3;2;3;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;3;2711;108,459318626899;202102
1;010150029501;3;2;3;2;4;2;4;2;2;3;2;2;2;3;3;2;2;2;2;2;3;3;3;2711;145,935260686312;202102
1;010150030701;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2711;160,072739065299;202102
1;010150030701;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;128,128974881985;202102
1;010150030701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2711;212,567629594876;202102
1;010150030701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;128,128974881985;202102
1;010150030701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;159,898483791877;202102
1;010150032301;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2711;116,074272779205;202102
1;010150032301;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;2;2;2711;134,642651228443;202102
1;010150032301;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2711;107,773659512726;202102
1;010150032301;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2711;178,797897637801;202102
1;010150032301;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;125,014190500141;202102
1;010150032301;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;107,773659512726;202102
1;010150032301;3;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;134,554688832364;202102
1;010150032702;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;2;3;2712;177,114497125486;202102
1;010150032702;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;145,319936493364;202102
1;010150032702;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;2712;160,431503995723;202102
1;010150032702;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;3;2;2;2;3;2;3;3;2712;131,631776904605;202102
1;010150032702;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2;2;1;2;3;3;2;2712;209,972279157736;202102
1;010150032702;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;160,431503995723;202102
1;010150032702;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;145,319936493364;202102
1;010150033103;3;2;3;3;3;3;3;3;3;3;3;2;3;3;3;2;2;2;2;3;2;3;3;2713;185,719106578619;202102
1;010150033103;3;3;2;2;3;2;3;2;1;1;3;3;3;2;2;2;2;2;2;3;3;2;2;2713;120,567470435175;202102
1;010150033103;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;114,748738966202;202102
1;010150033103;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;2;3;2;2713;124,199396611192;202102
1;010150033103;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;2;2713;120,567470435175;202102
1;010150033103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;174,436478780561;202102
1;010150033103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;120,567470435175;202102
1;010150034401;3;3;1;2;2;2;2;2;2;2;3;3;2;3;3;3;2;2;1;3;3;3;3;2711;121,245366951817;202102
1;010150034401;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;1;3;3;3;3;2711;130,583556876606;202102
1;010150034401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;2;2;2711;190,431103449221;202102
1;010150034401;2;1;2;2;2;2;2;2;2;2;3;3;3;2;3;2;2;2;2;3;3;3;3;2711;130,583556876606;202102
1;010150034401;3;1;1;2;3;3;2;2;1;2;3;3;2;2;3;3;2;2;2;3;1;3;2;2711;203,36793655989;202102
1;010150034401;3;3;2;3;3;3;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;187,378600976419;202102
1;010150034401;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;130,583556876606;202102
1;010150034601;3;1;3;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;1;2;2;1;2713;92,7034040966397;202102
1;010150034601;2;2;2;2;3;2;3;2;1;2;3;3;2;3;3;3;2;2;2;3;3;2;3;2713;238,272504655431;202102
1;010150034601;3;3;3;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;3;3;3;3;2713;144,452873538399;202102
1;010150034601;2;3;2;2;2;2;2;2;1;1;3;2;2;2;3;3;2;2;1;3;2;3;3;2713;137,556296039447;202102
1;010150034601;2;3;2;2;2;2;2;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;124,735205924449;202102
1;010150034601;3;2;2;2;2;2;2;2;2;2;3;3;3;2;3;3;2;2;2;3;3;3;2;2713;92,7034040966397;202102
1;010150035301;2;1;2;2;3;3;3;2;3;3;3;3;2;2;3;3;1;2;2;3;2;1;1;2711;281,563229336015;202102
1;010150035301;3;1;2;2;3;2;2;2;1;2;3;3;3;3;3;2;2;2;2;3;3;3;3;2711;301,159688282206;202102
1;010150035301;2;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;194,611623474168;202102
1;010150035301;3;1;1;2;2;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;204,480078569527;202102
1;010150035301;2;1;2;2;2;2;2;2;1;2;3;3;3;2;2;2;2;2;1;3;3;3;3;2711;248,946992288781;202102
1;010150035301;2;2;2;2;3;2;3;3;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;194,611623474168;202102
1;010150036902;3;3;2;3;2;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;113,768306171788;202102
1;010150036902;2;2;3;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;164,510226792839;202102
1;010150036902;2;3;3;3;3;2;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2712;101,033162097833;202102
1;010150036902;2;2;3;2;3;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;2;3;3;2712;117,195417047508;202102
1;010150036902;2;2;2;2;2;2;1;2;3;2;2;2;2;2;3;3;2;2;2;3;3;3;3;2712;219,78241723449;202102
1;010150036902;2;2;2;2;2;2;2;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;111,539424940082;202102
1;010150036902;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2712;111,539424940082;202102
1;010150036903;2;2;2;2;3;2;2;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;3;2712;134,924633261134;202102
1;010150036903;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;3;2712;136,687562878099;202102
1;010150036903;2;1;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;162,47239212659;202102
1;010150036903;3;1;3;2;3;2;3;2;2;2;3;3;3;3;3;2;2;2;2;2;2;3;3;2712;133,051888366212;202102
1;010150036903;2;2;2;2;2;2;2;2;2;1;3;3;3;2;3;3;2;2;2;3;2;3;2;2712;90,9298458880496;202102
1;010150036903;2;2;1;2;2;2;2;2;1;1;3;3;3;3;2;2;2;2;2;3;2;3;2;2712;110,824394207572;202102
1;010150036903;2;2;2;2;2;2;2;2;1;2;3;3;3;2;3;2;2;2;2;2;2;3;3;2712;153,816359495965;202102
1;010150037402;1;2;2;2;2;2;2;2;1;1;3;2;3;3;2;3;2;2;2;3;2;2;2;2713;108,796133354177;202102
1;010150037402;3;2;1;2;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2713;155,602494701005;202102
1;010150037402;2;2;2;2;2;2;2;2;1;2;3;3;2;2;3;2;2;2;2;3;2;3;2;2713;146,149482221551;202102
1;010150037402;3;2;3;2;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;96,1408353500608;202102
1;010150037402;2;2;1;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2713;101,015988742984;202102
1;010150037402;3;2;1;2;2;2;2;2;1;2;3;3;3;2;3;2;2;2;2;3;2;3;2;2713;130,907937650484;202102
1;010150037402;3;2;1;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;109,656948187999;202102
1;010150037801;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2712;167,635554067303;202102
1;010150037801;2;2;2;2;2;2;2;2;2;2;3;3;2;3;3;3;2;2;2;2;2;2;2;2712;140,398101706119;202102
1;010150037801;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;151,170245986556;202102
1;010150037801;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;3;1;2;1;2712;231,521177554969;202102
1;010150037801;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2712;140,359876735139;202102
1;010150037801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;115,257405771418;202102
1;010150037801;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1;1;2712;130,429073584659;202102
1;010150038002;2;2;1;1;2;1;2;1;2;2;3;3;3;3;3;2;1;2;2;3;2;3;3;2711;227,859175598496;202102
1;010150038002;2;2;2;1;2;2;2;2;2;3;2;2;2;1;2;2;2;2;2;3;3;3;3;2711;140,785477291413;202102
1;010150038002;2;2;2;2;2;2;2;2;1;1;3;2;3;2;3;3;2;2;2;2;1;3;3;2711;287,974925011059;202102
1;010150038002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;287,974925011059;202102
1;010150038002;2;2;2;2;2;2;2;2;1;1;3;2;3;3;3;3;2;2;2;3;3;3;3;2711;147,924491580112;202102
1;010150038002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2711;127,524433229283;202102
1;010150038103;1;3;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;3;3;3;3;2712;148,417096587247;202102
1;010150038103;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;161,885445373805;202102
1;010150038103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;106,139689663391;202102
1;010150038103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;159,551304228411;202102
1;010150038103;3;3;2;2;3;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;2712;119,518507189851;202102
1;010150038403;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;135,698153930011;202102
1;010150038403;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;87,0850159695707;202102
1;010150038403;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;101,015988742984;202102
1;010150038403;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;189,440327485374;202102
1;010150038403;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;87,0850159695707;202102
1;010150038403;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;168,001642393268;202102
1;010150038403;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;117,175496474483;202102
1;010150038902;3;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;214,030200079941;202102
1;010150038902;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2712;172,393502100667;202102
1;010150038902;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;190,320402612913;202102
1;010150038902;2;2;1;1;2;2;2;2;1;2;3;1;2;3;2;2;2;2;2;3;3;2;2;2712;220,405529029808;202102
1;010150038902;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;190,320402612913;202102
1;010150038902;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;141,446426936966;202102
1;010150038902;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;141,446426936966;202102
1;010150039302;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1;2;2713;107,533149307048;202102
1;010150039302;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;165,641365326876;202102
1;010150039302;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2713;107,533149307048;202102
1;010150039302;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2713;242,835966324942;202102
1;010150039302;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;124,735205924449;202102
1;010150039302;2;2;1;1;2;1;3;1;3;1;2;3;2;2;2;2;2;2;2;3;3;2;3;2713;92,7034040966397;202102
1;010150040104;2;3;2;3;3;2;3;2;3;3;2;2;3;3;2;2;2;2;2;3;2;3;2;2711;103,272766954306;202102
1;010150040104;2;3;2;3;3;2;3;2;2;2;2;3;2;3;3;2;1;2;2;3;2;3;3;2711;174,46965345676;202102
1;010150040104;3;2;3;2;4;2;4;2;3;3;2;2;2;3;3;3;2;2;2;2;2;3;3;2711;98,2886987243271;202102
1;010150040104;3;2;2;3;2;2;2;3;3;2;2;2;2;3;3;3;2;2;2;2;2;3;3;2711;105,858790342862;202102
1;010150040104;2;3;2;3;2;2;2;3;3;2;2;2;2;3;3;2;2;2;2;2;2;3;3;2711;84,7338426772646;202102
1;010150040104;3;2;3;3;3;2;3;3;3;3;2;2;2;2;3;3;2;2;2;2;2;3;3;2711;98,2886987243271;202102
1;010150040104;3;2;3;2;2;2;2;3;2;2;2;2;2;3;3;3;2;2;2;2;2;3;3;2711;93,5451676354905;202102
1;010150040602;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;112,367762541382;202102
1;010150040602;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;173,658711002309;202102
1;010150040602;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2713;175,094392167757;202102
1;010150040602;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;112,367762541382;202102
1;010150040602;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;3;2;2;2;3;3;3;3;2713;130,34321128127;202102
1;010150040703;3;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;2711;139,68200667577;202102
1;010150040703;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;104,841278639282;202102
1;010150040703;2;1;1;2;2;2;2;2;3;3;1;2;2;1;2;3;2;2;2;3;3;3;3;2711;150,440167092178;202102
1;010150040703;2;2;2;2;2;2;2;2;2;3;2;3;3;3;2;3;2;2;2;3;3;3;3;2711;139,68200667577;202102
1;010150040703;2;2;2;3;2;2;2;2;2;2;2;1;2;2;2;3;2;2;2;3;3;2;2;2711;110,157618084594;202102
1;010150040703;2;3;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2711;140,836793700152;202102
1;010150040703;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2711;104,841278639282;202102
1;010150041004;2;3;2;2;3;2;3;3;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;2712;200,631478544369;202102
1;010150041004;2;3;2;2;3;2;3;3;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;2712;200,631478544369;202102
1;010150041004;2;3;2;2;3;2;3;2;2;2;3;2;2;3;3;3;2;2;2;2;2;3;2;2712;262,027099212119;202102
1;010150041004;2;2;3;2;3;2;3;3;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2712;198,823922160042;202102
1;010150041004;2;3;2;2;3;2;3;3;2;3;2;2;2;3;3;3;2;2;2;2;3;3;3;2712;156,025105607023;202102
1;010150041004;2;3;2;3;3;2;3;2;2;3;2;3;2;3;2;2;2;2;2;2;2;3;2;2712;205,599441159823;202102
1;010150041004;1;2;2;3;2;2;2;2;2;2;2;3;3;2;1;2;2;2;2;2;2;3;3;2712;160,72514337944;202102
1;010150041901;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;2;2;2;3;2;2;2;2713;247,744357446294;202102
1;010150041901;2;2;2;2;4;2;4;2;2;2;2;3;1;2;2;2;2;2;2;3;3;3;3;2713;172,79335885638;202102
1;010150041901;2;2;3;3;4;3;4;3;3;3;2;2;2;3;2;2;2;2;1;3;1;2;2;2713;247,744357446294;202102
1;010150041901;2;2;1;1;2;1;2;2;2;2;3;1;2;2;2;2;2;2;1;2;3;3;2;2713;171,942977008008;202102
1;010150041901;3;2;1;2;3;3;3;3;3;3;2;2;3;2;2;3;2;2;2;3;3;3;3;2713;128,420300047293;202102
1;010150041901;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;198,467098288353;202102
1;010150041901;2;1;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;3;3;1;2713;141,774503742025;202102
1;010150042102;2;3;2;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2712;125,028538096068;202102
1;010150042102;2;2;2;3;3;2;3;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2712;168,107529512035;202102
1;010150042102;2;3;2;3;4;2;4;3;3;2;3;3;3;2;3;2;2;2;2;2;3;2;3;2712;125,028538096068;202102
1;010150042102;2;2;3;2;3;2;3;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2712;284,208200631255;202102
1;010150042102;2;3;2;3;2;2;3;2;3;2;2;2;3;3;2;2;2;2;2;2;2;3;3;2712;236,438515304685;202102
1;010150042102;1;2;2;2;3;2;3;2;2;3;2;2;2;3;2;3;2;2;2;3;3;3;3;2712;125,028538096068;202102
1;010150042102;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;3;3;2712;147,440426679217;202102
1;010150042801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;167,042354133165;202102
1;010150042801;3;3;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;130,583556876606;202102
1;010150042801;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;249,648033028451;202102
1;010150042801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2711;151,349295615619;202102
1;010150042801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;112,57496241408;202102
1;010150042801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;112,57496241408;202102
1;010150042801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;231,79539673541;202102
1;010150044402;2;3;3;2;3;2;3;3;3;2;2;3;2;3;2;2;2;2;2;2;2;3;3;2712;159,127230304087;202102
1;010150044402;2;2;2;2;2;2;2;3;3;2;3;2;3;2;3;2;2;2;2;2;3;3;3;2712;179,185082220566;202102
1;010150044402;2;2;3;3;4;2;4;2;3;2;3;2;3;3;2;2;2;2;2;2;3;2;3;2712;235,255676333854;202102
1;010150044402;3;2;2;3;3;2;2;3;3;2;3;3;2;3;2;3;2;2;2;2;3;2;3;2712;184,582781849826;202102
1;010150044402;2;3;2;3;3;2;3;2;3;3;2;3;2;2;3;2;2;2;2;2;2;3;3;2712;159,127230304087;202102
1;010150044402;2;3;3;3;3;2;3;3;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;2712;175,674594280629;202102
1;010150044402;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;245,923110641262;202102
1;010150045804;2;2;3;2;3;2;2;2;1;1;3;2;3;3;3;3;2;2;2;2;2;3;2;2712;363,64259411923;202102
1;010150045804;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;2;2;2712;282,563686470642;202102
1;010150045804;2;2;1;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;1;3;2;3;2;2712;192,740126296461;202102
1;010150045804;2;2;2;2;2;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;2;2;2;2712;234,909754082224;202102
1;010150045804;3;2;3;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;234,909754082224;202102
1;010150047602;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2712;205,929089954908;202102
1;010150047602;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;205,929089954908;202102
1;010150047602;2;3;3;3;4;3;4;3;3;3;2;2;2;2;3;3;2;2;2;3;3;1;2;2712;205,929089954908;202102
1;010150047602;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;177,529699114763;202102
1;010150047602;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2712;195,990703823287;202102
1;010150047602;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;2712;205,929089954908;202102
1;010150047602;1;1;3;2;3;3;2;3;2;2;3;3;3;3;2;2;2;2;2;3;1;3;3;2712;393,692693630339;202102
1;010150048203;3;1;3;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;160,314618214059;202102
1;010150048203;3;3;1;1;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;129,489196830103;202102
1;010150048203;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;135,273812849662;202102
1;010150048203;1;1;1;1;3;1;3;1;1;1;2;2;2;2;3;3;2;2;2;2;2;2;2;2713;111,722752526803;202102
1;010150048203;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;1;2713;120,32752076038;202102
1;010150048203;3;2;1;1;4;3;4;3;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2713;129,595019142285;202102
1;010150048203;2;2;2;2;2;2;3;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;3;2713;103,733321797777;202102
1;010150049502;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;3;3;3;3;2711;185,676559355352;202102
1;010150049502;2;2;1;1;3;2;3;2;2;2;3;2;2;1;2;2;2;2;2;3;3;3;3;2711;160,070166493904;202102
1;010150049502;2;2;2;2;2;2;2;2;2;2;3;3;3;2;3;3;2;2;2;2;2;3;3;2711;174,861656475652;202102
1;010150049502;2;2;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;3;3;3;3;2711;184,63260129163;202102
1;010150049502;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;3;3;2;2;2711;152,344987292084;202102
1;010150049502;2;2;2;2;2;2;2;2;2;2;3;3;3;2;3;3;2;2;2;3;3;3;3;2711;160,070166493904;202102
1;010150049502;2;2;2;2;2;2;2;2;2;2;3;2;2;3;3;3;2;2;2;3;3;2;2;2711;160,070166493904;202102
1;010150049801;2;3;2;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;3;3;2;3;2712;227,033717668359;202102
1;010150049801;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;253,848331059327;202102
