"";"COMPAÑIA";"FECHA";"MES";"AÑO";"PRECIO_CIERRE";"DESEMPLEO";"INFLACION";"CONFIANZA_USA";"CONFIANZA_OCDE";"TIEMPO_ELECCIONES_1";"TIEMPO_ELECCIONES_2"
"959";"FORD";"2019-10-08";"Octubre";2019;8,5;3,6;2,4;100,6;100,1;"NO";0
"960";"FORD";"2019-10-09";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"961";"FORD";"2019-10-10";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"962";"FORD";"2019-10-11";"Octubre";2019;8,8;3,6;2,4;100,6;100,1;"NO";0
"963";"FORD";"2019-10-14";"Octubre";2019;8,8;3,6;2,4;100,6;100,1;"NO";0
"964";"FORD";"2019-10-15";"Octubre";2019;9,1;3,6;2,4;100,6;100,1;"NO";0
"965";"FORD";"2019-10-16";"Octubre";2019;9,1;3,6;2,4;100,6;100,1;"NO";0
"966";"FORD";"2019-10-17";"Octubre";2019;9,1;3,6;2,4;100,6;100,1;"NO";0
"967";"FORD";"2019-10-18";"Octubre";2019;9,3;3,6;2,4;100,6;100,1;"NO";0
"968";"FORD";"2019-10-21";"Octubre";2019;9;3,6;2,4;100,6;100,1;"NO";0
"969";"FORD";"2019-10-22";"Octubre";2019;9,1;3,6;2,4;100,6;100,1;"NO";0
"970";"FORD";"2019-10-23";"Octubre";2019;9,2;3,6;2,4;100,6;100,1;"NO";0
"971";"FORD";"2019-10-24";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"972";"FORD";"2019-10-25";"Octubre";2019;8,7;3,6;2,4;100,6;100,1;"NO";0
"973";"FORD";"2019-10-28";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"974";"FORD";"2019-10-29";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"975";"FORD";"2019-10-30";"Octubre";2019;8,5;3,6;2,4;100,6;100,1;"NO";0
"976";"FORD";"2019-10-31";"Octubre";2019;8,6;3,6;2,4;100,6;100,1;"NO";0
"977";"FACEBOOK";"2018-11-12";"Noviembre";2018;141,6;3,7;2,2;101,2;100,6;"SI";1
"978";"FACEBOOK";"2018-11-13";"Noviembre";2018;142,2;3,7;2,2;101,2;100,6;"SI";1
"979";"FACEBOOK";"2018-11-14";"Noviembre";2018;144,2;3,7;2,2;101,2;100,6;"SI";1
"980";"FACEBOOK";"2018-11-15";"Noviembre";2018;143,9;3,7;2,2;101,2;100,6;"SI";1
"981";"FACEBOOK";"2018-11-16";"Noviembre";2018;139,5;3,7;2,2;101,2;100,6;"SI";1
"982";"FACEBOOK";"2018-11-19";"Noviembre";2018;131,6;3,7;2,2;101,2;100,6;"SI";1
"983";"FACEBOOK";"2018-11-20";"Noviembre";2018;132,4;3,7;2,2;101,2;100,6;"SI";1
"984";"FACEBOOK";"2018-11-21";"Noviembre";2018;134,8;3,7;2,2;101,2;100,6;"SI";1
"985";"FACEBOOK";"2018-11-23";"Noviembre";2018;131,7;3,7;2,2;101,2;100,6;"SI";1
"986";"FACEBOOK";"2018-11-26";"Noviembre";2018;136,4;3,7;2,2;101,2;100,6;"SI";1
"987";"FACEBOOK";"2018-11-27";"Noviembre";2018;135;3,7;2,2;101,2;100,6;"SI";1
"988";"FACEBOOK";"2018-11-28";"Noviembre";2018;136,8;3,7;2,2;101,2;100,6;"SI";1
"989";"FACEBOOK";"2018-11-29";"Noviembre";2018;138,7;3,7;2,2;101,2;100,6;"SI";1
"990";"FACEBOOK";"2018-11-30";"Noviembre";2018;140,6;3,7;2,2;101,2;100,6;"SI";1
"991";"FACEBOOK";"2018-12-03";"Diciembre";2018;141,1;3,9;2,2;101,1;100,5;"NO";0
"992";"FACEBOOK";"2018-12-04";"Diciembre";2018;137,9;3,9;2,2;101,1;100,5;"NO";0
"993";"FACEBOOK";"2018-12-06";"Diciembre";2018;139,6;3,9;2,2;101,1;100,5;"NO";0
"994";"FACEBOOK";"2018-12-07";"Diciembre";2018;137,4;3,9;2,2;101,1;100,5;"NO";0
"995";"FACEBOOK";"2018-12-10";"Diciembre";2018;141,9;3,9;2,2;101,1;100,5;"NO";0
"996";"FACEBOOK";"2018-12-11";"Diciembre";2018;142,1;3,9;2,2;101,1;100,5;"NO";0
"997";"FACEBOOK";"2018-12-12";"Diciembre";2018;144,5;3,9;2,2;101,1;100,5;"NO";0
"998";"FACEBOOK";"2018-12-13";"Diciembre";2018;145;3,9;2,2;101,1;100,5;"NO";0
"999";"FACEBOOK";"2018-12-14";"Diciembre";2018;144,1;3,9;2,2;101,1;100,5;"NO";0
"1000";"FACEBOOK";"2018-12-17";"Diciembre";2018;140,2;3,9;2,2;101,1;100,5;"NO";0
"1001";"FACEBOOK";"2018-12-18";"Diciembre";2018;143,7;3,9;2,2;101,1;100,5;"NO";0
"1002";"FACEBOOK";"2018-12-19";"Diciembre";2018;133,2;3,9;2,2;101,1;100,5;"NO";0
"1003";"FACEBOOK";"2018-12-20";"Diciembre";2018;133,4;3,9;2,2;101,1;100,5;"NO";0
"1004";"FACEBOOK";"2018-12-21";"Diciembre";2018;124,9;3,9;2,2;101,1;100,5;"NO";0
"1005";"FACEBOOK";"2018-12-24";"Diciembre";2018;124,1;3,9;2,2;101,1;100,5;"NO";0
"1006";"FACEBOOK";"2018-12-26";"Diciembre";2018;134,2;3,9;2,2;101,1;100,5;"NO";0
"1007";"FACEBOOK";"2018-12-27";"Diciembre";2018;134,5;3,9;2,2;101,1;100,5;"NO";0
"1008";"FACEBOOK";"2018-12-28";"Diciembre";2018;133,2;3,9;2,2;101,1;100,5;"NO";0
"1009";"FACEBOOK";"2018-12-31";"Diciembre";2018;131,1;3,9;2,2;101,1;100,5;"NO";0
"1010";"FACEBOOK";"2019-01-02";"Enero";2019;135,7;4;2,2;100,9;100,4;"NO";0
"1011";"FACEBOOK";"2019-01-03";"Enero";2019;131,7;4;2,2;100,9;100,4;"NO";0
"1012";"FACEBOOK";"2019-01-04";"Enero";2019;137,9;4;2,2;100,9;100,4;"NO";0
"1013";"FACEBOOK";"2019-01-07";"Enero";2019;138,1;4;2,2;100,9;100,4;"NO";0
"1014";"FACEBOOK";"2019-01-08";"Enero";2019;142,5;4;2,2;100,9;100,4;"NO";0
"1015";"FACEBOOK";"2019-01-09";"Enero";2019;144,2;4;2,2;100,9;100,4;"NO";0
"1016";"FACEBOOK";"2019-01-10";"Enero";2019;144,2;4;2,2;100,9;100,4;"NO";0
"1017";"FACEBOOK";"2019-01-11";"Enero";2019;143,8;4;2,2;100,9;100,4;"NO";0
"1018";"FACEBOOK";"2019-01-14";"Enero";2019;145,4;4;2,2;100,9;100,4;"NO";0
"1019";"FACEBOOK";"2019-01-15";"Enero";2019;148,9;4;2,2;100,9;100,4;"NO";0
"1020";"FACEBOOK";"2019-01-16";"Enero";2019;147,5;4;2,2;100,9;100,4;"NO";0
"1021";"FACEBOOK";"2019-01-17";"Enero";2019;148,3;4;2,2;100,9;100,4;"NO";0
"1022";"FACEBOOK";"2019-01-18";"Enero";2019;150;4;2,2;100,9;100,4;"NO";0
"1023";"FACEBOOK";"2019-01-22";"Enero";2019;147,6;4;2,2;100,9;100,4;"NO";0
"1024";"FACEBOOK";"2019-01-23";"Enero";2019;144,3;4;2,2;100,9;100,4;"NO";0
"1025";"FACEBOOK";"2019-01-24";"Enero";2019;145,8;4;2,2;100,9;100,4;"NO";0
"1026";"FACEBOOK";"2019-01-25";"Enero";2019;149;4;2,2;100,9;100,4;"NO";0
"1027";"FACEBOOK";"2019-01-28";"Enero";2019;147,5;4;2,2;100,9;100,4;"NO";0
"1028";"FACEBOOK";"2019-01-29";"Enero";2019;144,2;4;2,2;100,9;100,4;"NO";0
"1029";"FACEBOOK";"2019-01-30";"Enero";2019;150,4;4;2,2;100,9;100,4;"NO";0
"1030";"FACEBOOK";"2019-01-31";"Enero";2019;166,7;4;2,2;100,9;100,4;"NO";0
"1031";"FACEBOOK";"2019-02-01";"Febrero";2019;165,7;3,8;2,1;100,9;100,5;"NO";0
"1032";"FACEBOOK";"2019-02-04";"Febrero";2019;169,3;3,8;2,1;100,9;100,5;"NO";0
"1033";"FACEBOOK";"2019-02-05";"Febrero";2019;171,2;3,8;2,1;100,9;100,5;"NO";0
"1034";"FACEBOOK";"2019-02-06";"Febrero";2019;170,5;3,8;2,1;100,9;100,5;"NO";0
"1035";"FACEBOOK";"2019-02-07";"Febrero";2019;166,4;3,8;2,1;100,9;100,5;"NO";0
"1036";"FACEBOOK";"2019-02-08";"Febrero";2019;167,3;3,8;2,1;100,9;100,5;"NO";0
"1037";"FACEBOOK";"2019-02-11";"Febrero";2019;165,8;3,8;2,1;100,9;100,5;"NO";0
"1038";"FACEBOOK";"2019-02-12";"Febrero";2019;165;3,8;2,1;100,9;100,5;"NO";0
"1039";"FACEBOOK";"2019-02-13";"Febrero";2019;164,1;3,8;2,1;100,9;100,5;"NO";0
"1040";"FACEBOOK";"2019-02-14";"Febrero";2019;163,9;3,8;2,1;100,9;100,5;"NO";0
"1041";"FACEBOOK";"2019-02-15";"Febrero";2019;162,5;3,8;2,1;100,9;100,5;"NO";0
"1042";"FACEBOOK";"2019-02-19";"Febrero";2019;162,3;3,8;2,1;100,9;100,5;"NO";0
"1043";"FACEBOOK";"2019-02-20";"Febrero";2019;162,6;3,8;2,1;100,9;100,5;"NO";0
"1044";"FACEBOOK";"2019-02-21";"Febrero";2019;160;3,8;2,1;100,9;100,5;"NO";0
"1045";"FACEBOOK";"2019-02-22";"Febrero";2019;161,9;3,8;2,1;100,9;100,5;"NO";0
"1046";"FACEBOOK";"2019-02-25";"Febrero";2019;164,6;3,8;2,1;100,9;100,5;"NO";0
"1047";"FACEBOOK";"2019-02-26";"Febrero";2019;164,1;3,8;2,1;100,9;100,5;"NO";0
"1048";"FACEBOOK";"2019-02-27";"Febrero";2019;162,8;3,8;2,1;100,9;100,5;"NO";0
"1049";"FACEBOOK";"2019-02-28";"Febrero";2019;161,4;3,8;2,1;100,9;100,5;"NO";0
"1050";"FACEBOOK";"2019-03-01";"Marzo";2019;162,3;3,8;2;101,1;100,5;"NO";0
"1051";"FACEBOOK";"2019-03-04";"Marzo";2019;167,4;3,8;2;101,1;100,5;"NO";0
"1052";"FACEBOOK";"2019-03-05";"Marzo";2019;171,3;3,8;2;101,1;100,5;"NO";0
"1053";"FACEBOOK";"2019-03-06";"Marzo";2019;172,5;3,8;2;101,1;100,5;"NO";0
"1054";"FACEBOOK";"2019-03-07";"Marzo";2019;169,1;3,8;2;101,1;100,5;"NO";0
"1055";"FACEBOOK";"2019-03-08";"Marzo";2019;169,6;3,8;2;101,1;100,5;"NO";0
"1056";"FACEBOOK";"2019-03-11";"Marzo";2019;172,1;3,8;2;101,1;100,5;"NO";0
"1057";"FACEBOOK";"2019-03-12";"Marzo";2019;171,9;3,8;2;101,1;100,5;"NO";0
"1058";"FACEBOOK";"2019-03-13";"Marzo";2019;173,4;3,8;2;101,1;100,5;"NO";0
"1059";"FACEBOOK";"2019-03-14";"Marzo";2019;170,2;3,8;2;101,1;100,5;"NO";0
"1060";"FACEBOOK";"2019-03-15";"Marzo";2019;166;3,8;2;101,1;100,5;"NO";0
"1061";"FACEBOOK";"2019-03-18";"Marzo";2019;160,5;3,8;2;101,1;100,5;"NO";0
"1062";"FACEBOOK";"2019-03-19";"Marzo";2019;161,6;3,8;2;101,1;100,5;"NO";0
"1063";"FACEBOOK";"2019-03-20";"Marzo";2019;165,4;3,8;2;101,1;100,5;"NO";0
"1064";"FACEBOOK";"2019-03-21";"Marzo";2019;166,1;3,8;2;101,1;100,5;"NO";0
"1065";"FACEBOOK";"2019-03-22";"Marzo";2019;164,3;3,8;2;101,1;100,5;"NO";0
"1066";"FACEBOOK";"2019-03-25";"Marzo";2019;166,3;3,8;2;101,1;100,5;"NO";0
"1067";"FACEBOOK";"2019-03-26";"Marzo";2019;167,7;3,8;2;101,1;100,5;"NO";0
"1068";"FACEBOOK";"2019-03-27";"Marzo";2019;165,9;3,8;2;101,1;100,5;"NO";0
"1069";"FACEBOOK";"2019-03-28";"Marzo";2019;165,6;3,8;2;101,1;100,5;"NO";0
"1070";"FACEBOOK";"2019-03-29";"Marzo";2019;166,7;3,8;2;101,1;100,5;"NO";0
"1071";"FACEBOOK";"2019-04-01";"Abril";2019;168,7;3,6;2,1;101,3;100,6;"NO";0
"1072";"FACEBOOK";"2019-04-02";"Abril";2019;174,2;3,6;2,1;101,3;100,6;"NO";0
"1073";"FACEBOOK";"2019-04-03";"Abril";2019;173,5;3,6;2,1;101,3;100,6;"NO";0
"1074";"FACEBOOK";"2019-04-04";"Abril";2019;176;3,6;2,1;101,3;100,6;"NO";0
"1075";"FACEBOOK";"2019-04-05";"Abril";2019;175,7;3,6;2,1;101,3;100,6;"NO";0
"1076";"FACEBOOK";"2019-04-08";"Abril";2019;174,9;3,6;2,1;101,3;100,6;"NO";0
"1077";"FACEBOOK";"2019-04-09";"Abril";2019;177,6;3,6;2,1;101,3;100,6;"NO";0
"1078";"FACEBOOK";"2019-04-10";"Abril";2019;177,8;3,6;2,1;101,3;100,6;"NO";0
"1079";"FACEBOOK";"2019-04-11";"Abril";2019;177,5;3,6;2,1;101,3;100,6;"NO";0
"1080";"FACEBOOK";"2019-04-12";"Abril";2019;179,1;3,6;2,1;101,3;100,6;"NO";0
"1081";"FACEBOOK";"2019-04-15";"Abril";2019;179,6;3,6;2,1;101,3;100,6;"NO";0
"1082";"FACEBOOK";"2019-04-16";"Abril";2019;178,9;3,6;2,1;101,3;100,6;"NO";0
"1083";"FACEBOOK";"2019-04-17";"Abril";2019;178,8;3,6;2,1;101,3;100,6;"NO";0
"1084";"FACEBOOK";"2019-04-18";"Abril";2019;178,3;3,6;2,1;101,3;100,6;"NO";0
"1085";"FACEBOOK";"2019-04-22";"Abril";2019;181,4;3,6;2,1;101,3;100,6;"NO";0
"1086";"FACEBOOK";"2019-04-23";"Abril";2019;183,8;3,6;2,1;101,3;100,6;"NO";0
"1087";"FACEBOOK";"2019-04-24";"Abril";2019;182,6;3,6;2,1;101,3;100,6;"NO";0
"1088";"FACEBOOK";"2019-04-25";"Abril";2019;193,3;3,6;2,1;101,3;100,6;"NO";0
"1089";"FACEBOOK";"2019-04-26";"Abril";2019;191,5;3,6;2,1;101,3;100,6;"NO";0
"1090";"FACEBOOK";"2019-04-29";"Abril";2019;194,8;3,6;2,1;101,3;100,6;"NO";0
"1091";"FACEBOOK";"2019-04-30";"Abril";2019;193,4;3,6;2,1;101,3;100,6;"NO";0
"1092";"FACEBOOK";"2019-05-01";"Mayo";2019;193;3,6;2;101,4;100,5;"NO";0
"1093";"FACEBOOK";"2019-05-02";"Mayo";2019;192,5;3,6;2;101,4;100,5;"NO";0
"1094";"FACEBOOK";"2019-05-03";"Mayo";2019;195,5;3,6;2;101,4;100,5;"NO";0
"1095";"FACEBOOK";"2019-05-06";"Mayo";2019;193,9;3,6;2;101,4;100,5;"NO";0
"1096";"FACEBOOK";"2019-05-07";"Mayo";2019;189,8;3,6;2;101,4;100,5;"NO";0
"1097";"FACEBOOK";"2019-05-08";"Mayo";2019;189,5;3,6;2;101,4;100,5;"NO";0
"1098";"FACEBOOK";"2019-05-09";"Mayo";2019;188,6;3,6;2;101,4;100,5;"NO";0
"1099";"FACEBOOK";"2019-05-10";"Mayo";2019;188,3;3,6;2;101,4;100,5;"NO";0
"1100";"FACEBOOK";"2019-05-13";"Mayo";2019;181,5;3,6;2;101,4;100,5;"NO";0
"1101";"FACEBOOK";"2019-05-14";"Mayo";2019;180,7;3,6;2;101,4;100,5;"NO";0
"1102";"FACEBOOK";"2019-05-15";"Mayo";2019;186,3;3,6;2;101,4;100,5;"NO";0
"1103";"FACEBOOK";"2019-05-16";"Mayo";2019;187;3,6;2;101,4;100,5;"NO";0
"1104";"FACEBOOK";"2019-05-17";"Mayo";2019;185,3;3,6;2;101,4;100,5;"NO";0
"1105";"FACEBOOK";"2019-05-20";"Mayo";2019;182,7;3,6;2;101,4;100,5;"NO";0
"1106";"FACEBOOK";"2019-05-21";"Mayo";2019;184,8;3,6;2;101,4;100,5;"NO";0
"1107";"FACEBOOK";"2019-05-22";"Mayo";2019;185,3;3,6;2;101,4;100,5;"NO";0
"1108";"FACEBOOK";"2019-05-23";"Mayo";2019;180,9;3,6;2;101,4;100,5;"NO";0
"1109";"FACEBOOK";"2019-05-24";"Mayo";2019;181,1;3,6;2;101,4;100,5;"NO";0
"1110";"FACEBOOK";"2019-05-28";"Mayo";2019;184,3;3,6;2;101,4;100,5;"NO";0
"1111";"FACEBOOK";"2019-05-29";"Mayo";2019;182,2;3,6;2;101,4;100,5;"NO";0
"1112";"FACEBOOK";"2019-05-30";"Mayo";2019;183;3,6;2;101,4;100,5;"NO";0
"1113";"FACEBOOK";"2019-05-31";"Mayo";2019;177,5;3,6;2;101,4;100,5;"NO";0
"1114";"FACEBOOK";"2019-06-03";"Junio";2019;164,1;3,7;2,1;101,3;100,5;"NO";0
"1115";"FACEBOOK";"2019-06-04";"Junio";2019;167,5;3,7;2,1;101,3;100,5;"NO";0
"1116";"FACEBOOK";"2019-06-05";"Junio";2019;168,2;3,7;2,1;101,3;100,5;"NO";0
"1117";"FACEBOOK";"2019-06-06";"Junio";2019;168,3;3,7;2,1;101,3;100,5;"NO";0
"1118";"FACEBOOK";"2019-06-07";"Junio";2019;173,4;3,7;2,1;101,3;100,5;"NO";0
"1119";"FACEBOOK";"2019-06-10";"Junio";2019;174,8;3,7;2,1;101,3;100,5;"NO";0
"1120";"FACEBOOK";"2019-06-11";"Junio";2019;178,1;3,7;2,1;101,3;100,5;"NO";0
"1121";"FACEBOOK";"2019-06-12";"Junio";2019;175;3,7;2,1;101,3;100,5;"NO";0
"1122";"FACEBOOK";"2019-06-13";"Junio";2019;177,5;3,7;2,1;101,3;100,5;"NO";0
"1123";"FACEBOOK";"2019-06-14";"Junio";2019;181,3;3,7;2,1;101,3;100,5;"NO";0
"1124";"FACEBOOK";"2019-06-17";"Junio";2019;189;3,7;2,1;101,3;100,5;"NO";0
"1125";"FACEBOOK";"2019-06-18";"Junio";2019;188,5;3,7;2,1;101,3;100,5;"NO";0
"1126";"FACEBOOK";"2019-06-19";"Junio";2019;187,5;3,7;2,1;101,3;100,5;"NO";0
"1127";"FACEBOOK";"2019-06-20";"Junio";2019;189,5;3,7;2,1;101,3;100,5;"NO";0
"1128";"FACEBOOK";"2019-06-21";"Junio";2019;191,1;3,7;2,1;101,3;100,5;"NO";0
"1129";"FACEBOOK";"2019-06-24";"Junio";2019;192,6;3,7;2,1;101,3;100,5;"NO";0
"1130";"FACEBOOK";"2019-06-25";"Junio";2019;188,8;3,7;2,1;101,3;100,5;"NO";0
"1131";"FACEBOOK";"2019-06-26";"Junio";2019;187,7;3,7;2,1;101,3;100,5;"NO";0
"1132";"FACEBOOK";"2019-06-27";"Junio";2019;189,5;3,7;2,1;101,3;100,5;"NO";0
"1133";"FACEBOOK";"2019-06-28";"Junio";2019;193;3,7;2,1;101,3;100,5;"NO";0
"1134";"FACEBOOK";"2019-07-01";"Julio";2019;193;3,7;2,2;101,1;100,3;"NO";0
"1135";"FACEBOOK";"2019-07-02";"Julio";2019;195;3,7;2,2;101,1;100,3;"NO";0
"1136";"FACEBOOK";"2019-07-03";"Julio";2019;197,2;3,7;2,2;101,1;100,3;"NO";0
"1137";"FACEBOOK";"2019-07-05";"Julio";2019;196,4;3,7;2,2;101,1;100,3;"NO";0
"1138";"FACEBOOK";"2019-07-08";"Julio";2019;195,8;3,7;2,2;101,1;100,3;"NO";0
"1139";"FACEBOOK";"2019-07-09";"Julio";2019;199,2;3,7;2,2;101,1;100,3;"NO";0
"1140";"FACEBOOK";"2019-07-10";"Julio";2019;202,7;3,7;2,2;101,1;100,3;"NO";0
"1141";"FACEBOOK";"2019-07-11";"Julio";2019;201,2;3,7;2,2;101,1;100,3;"NO";0
"1142";"FACEBOOK";"2019-07-12";"Julio";2019;204,9;3,7;2,2;101,1;100,3;"NO";0
"1143";"FACEBOOK";"2019-07-15";"Julio";2019;203,9;3,7;2,2;101,1;100,3;"NO";0
"1144";"FACEBOOK";"2019-07-16";"Julio";2019;203,8;3,7;2,2;101,1;100,3;"NO";0
"1145";"FACEBOOK";"2019-07-17";"Julio";2019;201,8;3,7;2,2;101,1;100,3;"NO";0
"1146";"FACEBOOK";"2019-07-18";"Julio";2019;200,8;3,7;2,2;101,1;100,3;"NO";0
"1147";"FACEBOOK";"2019-07-19";"Julio";2019;198,4;3,7;2,2;101,1;100,3;"NO";0
"1148";"FACEBOOK";"2019-07-22";"Julio";2019;202,3;3,7;2,2;101,1;100,3;"NO";0
"1149";"FACEBOOK";"2019-07-23";"Julio";2019;202,4;3,7;2,2;101,1;100,3;"NO";0
"1150";"FACEBOOK";"2019-07-24";"Julio";2019;204,7;3,7;2,2;101,1;100,3;"NO";0
"1151";"FACEBOOK";"2019-07-25";"Julio";2019;200,7;3,7;2,2;101,1;100,3;"NO";0
"1152";"FACEBOOK";"2019-07-26";"Julio";2019;199,8;3,7;2,2;101,1;100,3;"NO";0
"1153";"FACEBOOK";"2019-07-29";"Julio";2019;195,9;3,7;2,2;101,1;100,3;"NO";0
"1154";"FACEBOOK";"2019-07-30";"Julio";2019;197;3,7;2,2;101,1;100,3;"NO";0
"1155";"FACEBOOK";"2019-07-31";"Julio";2019;194,2;3,7;2,2;101,1;100,3;"NO";0
"1156";"FACEBOOK";"2019-08-01";"Agosto";2019;192,7;3,7;2,4;100,8;100,2;"NO";0
"1157";"FACEBOOK";"2019-08-02";"Agosto";2019;189;3,7;2,4;100,8;100,2;"NO";0
"1158";"FACEBOOK";"2019-08-05";"Agosto";2019;181,7;3,7;2,4;100,8;100,2;"NO";0
"1159";"FACEBOOK";"2019-08-06";"Agosto";2019;184,5;3,7;2,4;100,8;100,2;"NO";0
"1160";"FACEBOOK";"2019-08-07";"Agosto";2019;185,1;3,7;2,4;100,8;100,2;"NO";0
"1161";"FACEBOOK";"2019-08-08";"Agosto";2019;190,2;3,7;2,4;100,8;100,2;"NO";0
"1162";"FACEBOOK";"2019-08-09";"Agosto";2019;187,9;3,7;2,4;100,8;100,2;"NO";0
"1163";"FACEBOOK";"2019-08-12";"Agosto";2019;185,4;3,7;2,4;100,8;100,2;"NO";0
"1164";"FACEBOOK";"2019-08-13";"Agosto";2019;188,4;3,7;2,4;100,8;100,2;"NO";0
"1165";"FACEBOOK";"2019-08-14";"Agosto";2019;179,7;3,7;2,4;100,8;100,2;"NO";0
"1166";"FACEBOOK";"2019-08-15";"Agosto";2019;182,6;3,7;2,4;100,8;100,2;"NO";0
"1167";"FACEBOOK";"2019-08-16";"Agosto";2019;183,7;3,7;2,4;100,8;100,2;"NO";0
"1168";"FACEBOOK";"2019-08-19";"Agosto";2019;186,2;3,7;2,4;100,8;100,2;"NO";0
"1169";"FACEBOOK";"2019-08-20";"Agosto";2019;183,8;3,7;2,4;100,8;100,2;"NO";0
"1170";"FACEBOOK";"2019-08-21";"Agosto";2019;183,6;3,7;2,4;100,8;100,2;"NO";0
"1171";"FACEBOOK";"2019-08-22";"Agosto";2019;182;3,7;2,4;100,8;100,2;"NO";0
"1172";"FACEBOOK";"2019-08-23";"Agosto";2019;177,8;3,7;2,4;100,8;100,2;"NO";0
"1173";"FACEBOOK";"2019-08-26";"Agosto";2019;180,4;3,7;2,4;100,8;100,2;"NO";0
"1174";"FACEBOOK";"2019-08-27";"Agosto";2019;181,3;3,7;2,4;100,8;100,2;"NO";0
"1175";"FACEBOOK";"2019-08-28";"Agosto";2019;181,8;3,7;2,4;100,8;100,2;"NO";0
"1176";"FACEBOOK";"2019-08-29";"Agosto";2019;185,6;3,7;2,4;100,8;100,2;"NO";0
"1177";"FACEBOOK";"2019-08-30";"Agosto";2019;185,7;3,7;2,4;100,8;100,2;"NO";0
"1178";"FACEBOOK";"2019-09-03";"Septiembre";2019;182,4;3,5;2,4;100,6;100,1;"NO";0
"1179";"FACEBOOK";"2019-09-04";"Septiembre";2019;187,1;3,5;2,4;100,6;100,1;"NO";0
"1180";"FACEBOOK";"2019-09-05";"Septiembre";2019;190,9;3,5;2,4;100,6;100,1;"NO";0
"1181";"FACEBOOK";"2019-09-06";"Septiembre";2019;187,5;3,5;2,4;100,6;100,1;"NO";0
"1182";"FACEBOOK";"2019-09-09";"Septiembre";2019;188,8;3,5;2,4;100,6;100,1;"NO";0
"1183";"FACEBOOK";"2019-09-10";"Septiembre";2019;186,2;3,5;2,4;100,6;100,1;"NO";0
"1184";"FACEBOOK";"2019-09-11";"Septiembre";2019;188,5;3,5;2,4;100,6;100,1;"NO";0
"1185";"FACEBOOK";"2019-09-12";"Septiembre";2019;187,5;3,5;2,4;100,6;100,1;"NO";0
"1186";"FACEBOOK";"2019-09-13";"Septiembre";2019;187,2;3,5;2,4;100,6;100,1;"NO";0
"1187";"FACEBOOK";"2019-09-16";"Septiembre";2019;186,2;3,5;2,4;100,6;100,1;"NO";0
"1188";"FACEBOOK";"2019-09-17";"Septiembre";2019;188,1;3,5;2,4;100,6;100,1;"NO";0
"1189";"FACEBOOK";"2019-09-18";"Septiembre";2019;188,1;3,5;2,4;100,6;100,1;"NO";0
"1190";"FACEBOOK";"2019-09-19";"Septiembre";2019;190,1;3,5;2,4;100,6;100,1;"NO";0
"1191";"FACEBOOK";"2019-09-20";"Septiembre";2019;189,9;3,5;2,4;100,6;100,1;"NO";0
"1192";"FACEBOOK";"2019-09-23";"Septiembre";2019;186,8;3,5;2,4;100,6;100,1;"NO";0
"1193";"FACEBOOK";"2019-09-24";"Septiembre";2019;181,3;3,5;2,4;100,6;100,1;"NO";0
"1194";"FACEBOOK";"2019-09-25";"Septiembre";2019;182,8;3,5;2,4;100,6;100,1;"NO";0
"1195";"FACEBOOK";"2019-09-26";"Septiembre";2019;180,1;3,5;2,4;100,6;100,1;"NO";0
"1196";"FACEBOOK";"2019-09-27";"Septiembre";2019;177,1;3,5;2,4;100,6;100,1;"NO";0
"1197";"FACEBOOK";"2019-09-30";"Septiembre";2019;178,1;3,5;2,4;100,6;100,1;"NO";0
"1198";"FACEBOOK";"2019-10-01";"Octubre";2019;175,8;3,6;2,4;100,6;100,1;"NO";0
"1199";"FACEBOOK";"2019-10-02";"Octubre";2019;174,6;3,6;2,4;100,6;100,1;"NO";0
"1200";"FACEBOOK";"2019-10-03";"Octubre";2019;179,4;3,6;2,4;100,6;100,1;"NO";0
"1201";"FACEBOOK";"2019-10-04";"Octubre";2019;180,4;3,6;2,4;100,6;100,1;"NO";0
"1202";"FACEBOOK";"2019-10-07";"Octubre";2019;179,7;3,6;2,4;100,6;100,1;"NO";0
"1203";"FACEBOOK";"2019-10-08";"Octubre";2019;177,8;3,6;2,4;100,6;100,1;"NO";0
"1204";"FACEBOOK";"2019-10-09";"Octubre";2019;179,9;3,6;2,4;100,6;100,1;"NO";0
"1205";"FACEBOOK";"2019-10-10";"Octubre";2019;180;3,6;2,4;100,6;100,1;"NO";0
"1206";"FACEBOOK";"2019-10-11";"Octubre";2019;184,2;3,6;2,4;100,6;100,1;"NO";0
"1207";"FACEBOOK";"2019-10-14";"Octubre";2019;183,3;3,6;2,4;100,6;100,1;"NO";0
"1208";"FACEBOOK";"2019-10-15";"Octubre";2019;188,9;3,6;2,4;100,6;100,1;"NO";0
"1209";"FACEBOOK";"2019-10-16";"Octubre";2019;189,6;3,6;2,4;100,6;100,1;"NO";0
"1210";"FACEBOOK";"2019-10-17";"Octubre";2019;190,4;3,6;2,4;100,6;100,1;"NO";0
"1211";"FACEBOOK";"2019-10-18";"Octubre";2019;185,9;3,6;2,4;100,6;100,1;"NO";0
